,baths,baths_1qtr,baths_3qtr,baths_full,baths_half,beds,city,garage,list_price,lot_sqft,name,sold_date,sold_price,sqft,stories,sub_type,type,year_built
615,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,799000.0,0.0,0,2021-08-31,792000.0,853.0,0.0,condo,condos,0.0
616,2.0,0,0.0,1.0,1.0,3.0,San Francisco,0.0,1095000.0,2500.0,0,2021-08-31,1500000.0,1450.0,0.0,0,single_family,0.0
617,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,895000.0,3097.0,0,2021-08-31,975000.0,0.0,0.0,condo,condos,1914.0
618,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,995000.0,5211.0,0,2021-08-31,1200000.0,1037.0,0.0,condo,condos,1900.0
619,0.0,0,0.0,0.0,0.0,4.0,San Francisco,3.0,2399000.0,2997.0,0,2021-08-31,2250000.0,3850.0,2.0,0,multi_family,1923.0
620,3.0,0,0.0,3.0,0.0,3.0,San Francisco,0.0,2995000.0,3832.0,0,2021-08-31,3100000.0,2596.0,0.0,condo,condos,1948.0
621,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,888000.0,12319.0,0,2021-08-31,870000.0,699.0,9.0,condo,condos,2017.0
622,3.0,0,0.0,2.0,1.0,3.0,San Francisco,0.0,1388000.0,3000.0,0,2021-08-31,1650000.0,1895.0,2.0,0,single_family,1941.0
623,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1198000.0,3333.0,0,2021-08-31,1615000.0,1693.0,0.0,0,single_family,1924.0
624,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,799000.0,22394.0,0,2021-08-31,765000.0,575.0,0.0,condo,condos,1950.0
625,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,859000.0,2495.0,0,2021-08-31,1015000.0,1488.0,0.0,0,single_family,1949.0
626,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,2295000.0,2500.0,0,2021-08-31,2275000.0,0.0,0.0,0,single_family,1938.0
627,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1749000.0,2291.0,0,2021-08-31,1850000.0,1375.0,0.0,condo,condos,1949.0
628,3.0,0,0.0,3.0,0.0,4.0,San Francisco,0.0,1195000.0,2036.0,0,2021-08-31,1625000.0,2143.0,0.0,0,single_family,1930.0
629,1.0,0,0.0,1.0,0.0,3.0,San Francisco,0.0,1695000.0,3485.0,0,2021-08-31,1827626.0,1706.0,0.0,condo,condos,1908.0
630,0.0,0,0.0,0.0,0.0,4.0,San Francisco,0.0,1280000.0,1873.0,0,2021-08-31,1190000.0,1950.0,3.0,0,multi_family,1945.0
631,0.0,0,0.0,0.0,0.0,13.0,San Francisco,0.0,2500000.0,3001.0,0,2021-08-31,2450000.0,5940.0,0.0,0,multi_family,1907.0
632,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1595000.0,2996.0,0,2021-08-31,2065000.0,1656.0,2.0,0,single_family,1955.0
633,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,2025000.0,2500.0,0,2021-08-31,2030000.0,0.0,0.0,0,single_family,1930.0
634,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,699000.0,2928.0,0,2021-08-31,795000.0,918.0,0.0,condo,condos,1993.0
635,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,337748.0,20081.0,0,2021-08-31,337748.0,783.0,0.0,condo,condos,2006.0
636,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,645000.0,2000.0,0,2021-08-31,700000.0,0.0,0.0,condo,condos,1922.0
637,0.0,0,0.0,0.0,0.0,5.0,San Francisco,0.0,1495000.0,1747.0,0,2021-08-31,2325000.0,2262.0,0.0,0,multi_family,1907.0
638,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,699000.0,0.0,0,2021-08-31,689000.0,568.0,9.0,condo,condos,0.0
639,4.0,0,0.0,3.0,1.0,4.0,San Francisco,0.0,2888000.0,5584.0,0,2021-08-31,3450000.0,4295.0,0.0,0,single_family,1930.0
640,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,599000.0,13199.0,0,2021-08-30,592000.0,649.0,0.0,condo,condos,1980.0
641,3.0,0,0.0,3.0,0.0,3.0,San Francisco,0.0,1649000.0,3301.0,0,2021-08-30,2100000.0,1641.0,2.0,0,single_family,1959.0
642,0.0,0,0.0,0.0,0.0,9.0,San Francisco,0.0,2988000.0,3441.0,0,2021-08-30,2800000.0,4049.0,2.0,0,multi_family,1900.0
643,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,1050000.0,0.0,0,2021-08-30,1220000.0,920.0,0.0,condo,condos,1917.0
644,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,2100000.0,0.0,0,2021-08-30,2020000.0,1311.0,9.0,condo,condos,2014.0
645,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,1195000.0,2495.0,0,2021-08-30,1515000.0,1087.0,0.0,0,single_family,1948.0
646,1.0,0,0.0,1.0,0.0,0.0,San Francisco,1.0,498000.0,0.0,0,2021-08-30,525000.0,450.0,1.0,condo,condos,1963.0
647,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,685000.0,17202.0,0,2021-08-30,685000.0,653.0,0.0,condo,condos,1980.0
648,3.0,0,0.0,2.0,1.0,4.0,San Francisco,0.0,2995000.0,2000.0,0,2021-08-30,3700000.0,2463.0,3.0,0,single_family,1890.0
649,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,875000.0,11252.0,0,2021-08-30,905000.0,653.0,0.0,condo,condos,2016.0
650,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,899000.0,4120.0,0,2021-08-30,1015000.0,0.0,0.0,condo,condos,1900.0
651,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1395000.0,3402.0,0,2021-08-30,1550000.0,1134.0,0.0,condo,condos,1900.0
652,1.0,0,0.0,1.0,0.0,3.0,San Francisco,0.0,998000.0,1751.0,0,2021-08-30,1200000.0,1284.0,0.0,0,single_family,1948.0
653,2.0,0,0.0,2.0,0.0,3.0,San Francisco,24.0,1350000.0,2475.0,0,2021-08-30,1600000.0,1500.0,0.0,condo,condos,1980.0
654,4.0,0,0.0,4.0,0.0,5.0,San Francisco,0.0,2188000.0,2996.0,0,2021-08-30,2900000.0,2458.0,0.0,0,single_family,1930.0
655,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1749000.0,75407.0,0,2021-08-30,1749000.0,1189.0,9.0,condo,condos,2016.0
656,4.0,0,0.0,3.0,1.0,4.0,San Francisco,0.0,1795000.0,2495.0,0,2021-08-30,2050000.0,1891.0,0.0,0,single_family,1950.0
657,2.0,0,0.0,2.0,0.0,4.0,San Francisco,0.0,1688000.0,4822.0,0,2021-08-30,1750000.0,1884.0,0.0,0,single_family,1926.0
658,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1895000.0,1250.0,0,2021-08-30,1950000.0,1150.0,2.0,0,single_family,1865.0
659,5.0,0,0.0,4.0,1.0,4.0,San Francisco,0.0,3750000.0,2302.0,0,2021-08-30,4000000.0,3119.0,0.0,0,single_family,2015.0
660,3.0,0,0.0,2.0,1.0,3.0,San Francisco,0.0,1695000.0,5173.0,0,2021-08-30,1880000.0,1750.0,0.0,condo,condos,2016.0
661,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1795000.0,3419.0,0,2021-08-30,2200000.0,1204.0,1.0,0,single_family,1900.0
662,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,2995000.0,3348.0,0,2021-08-30,2800000.0,2555.0,0.0,condo,condos,1890.0
663,2.0,0,0.0,1.0,1.0,3.0,San Francisco,0.0,1450000.0,2750.0,0,2021-08-27,1575000.0,1462.0,0.0,condo,condos,0.0
664,3.0,0,0.0,2.0,1.0,3.0,San Francisco,0.0,1999000.0,1600.0,0,2021-08-27,2150000.0,2140.0,3.0,0,single_family,2000.0
665,2.0,0,0.0,2.0,0.0,4.0,San Francisco,0.0,2095000.0,2859.0,0,2021-08-27,2200000.0,1972.0,0.0,condo,condos,1910.0
666,1.0,0,0.0,1.0,0.0,3.0,San Francisco,0.0,1095000.0,2495.0,0,2021-08-27,1400000.0,1218.0,0.0,0,single_family,1923.0
667,4.0,0,0.0,3.0,1.0,3.0,San Francisco,0.0,7800000.0,0.0,0,2021-08-27,7600000.0,3214.0,9.0,condo,condos,2014.0
668,2.0,0,0.0,2.0,0.0,4.0,San Francisco,0.0,999000.0,3223.0,0,2021-08-27,1298000.0,1934.0,0.0,0,single_family,1910.0
669,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,625000.0,37814.0,0,2021-08-27,625000.0,596.0,9.0,condo,condos,1982.0
670,4.0,0,0.0,4.0,0.0,5.0,San Francisco,0.0,1740000.0,1795.0,0,2021-08-27,1700000.0,2806.0,0.0,0,single_family,2010.0
671,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,675000.0,3563.0,0,2021-08-27,750000.0,0.0,0.0,condo,condos,1905.0
672,0.0,0,0.0,0.0,0.0,11.0,San Francisco,0.0,2249000.0,1790.0,0,2021-08-27,2200888.0,3180.0,0.0,0,multi_family,1907.0
673,2.0,0,0.0,1.0,1.0,2.0,San Francisco,0.0,1495000.0,4795.0,0,2021-08-27,1700000.0,1446.0,0.0,0,single_family,1925.0
674,2.0,0,0.0,2.0,0.0,4.0,San Francisco,0.0,1795000.0,3184.0,0,2021-08-27,2007000.0,1700.0,1.0,0,single_family,1930.0
675,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,2000000.0,15194.0,0,2021-08-27,2200000.0,980.0,0.0,condo,condos,1964.0
676,2.0,0,0.0,2.0,0.0,3.0,San Francisco,2.0,1188000.0,2495.0,0,2021-08-27,1220000.0,1162.0,2.0,0,single_family,1960.0
677,1.0,0,0.0,1.0,0.0,2.0,San Francisco,1.0,849888.0,1873.0,0,2021-08-27,960000.0,1000.0,1.0,0,single_family,1951.0
678,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1622000.0,0.0,0,2021-08-27,1622000.0,1188.0,0.0,condo,condos,2020.0
679,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,875000.0,29037.0,0,2021-08-27,875000.0,814.0,0.0,condo,condos,1997.0
680,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1795000.0,4415.0,0,2021-08-27,1880000.0,1670.0,0.0,condo,condos,1909.0
681,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1350000.0,2500.0,0,2021-08-27,1555000.0,1543.0,0.0,0,single_family,1926.0
682,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,950000.0,122891.0,0,2021-08-27,925000.0,850.0,0.0,condo,condos,2012.0
683,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,1195000.0,35462.0,0,2021-08-27,1150000.0,1145.0,0.0,condo,condos,1937.0
684,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1495000.0,2625.0,0,2021-08-27,1575000.0,1574.0,0.0,condo,condos,1900.0
685,2.0,0,0.0,2.0,0.0,3.0,San Francisco,1.0,1399000.0,2447.0,0,2021-08-27,1550000.0,1200.0,2.0,0,single_family,1900.0
686,2.0,0,0.0,2.0,0.0,4.0,San Francisco,2.0,1898000.0,3097.0,0,2021-08-27,2450000.0,2107.0,1.0,0,single_family,1953.0
687,0.0,0,0.0,0.0,0.0,6.0,San Francisco,0.0,1550000.0,1873.0,0,2021-08-27,1475000.0,4070.0,3.0,0,multi_family,1906.0
688,3.0,0,0.0,3.0,0.0,3.0,San Francisco,0.0,1995000.0,2809.0,0,2021-08-27,2015000.0,1935.0,0.0,condo,condos,1902.0
689,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,995000.0,2813.0,0,2021-08-27,1450000.0,1494.0,0.0,0,single_family,1935.0
690,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,1095000.0,1750.0,0,2021-08-27,1400000.0,0.0,0.0,0,single_family,1958.0
691,2.0,0,0.0,1.0,1.0,1.0,San Francisco,0.0,795000.0,7927.0,0,2021-08-27,822000.0,930.0,0.0,condo,condos,2001.0
692,3.0,0,0.0,2.0,1.0,3.0,San Francisco,0.0,1499000.0,48748.0,0,2021-08-27,1750000.0,1740.0,0.0,condo,condos,2006.0
693,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,949000.0,2495.0,0,2021-08-27,1010000.0,1268.0,0.0,0,single_family,1945.0
694,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,2450000.0,0.0,0,2021-08-27,2300000.0,1962.0,0.0,condo,condos,2004.0
695,3.0,0,0.0,3.0,0.0,4.0,San Francisco,0.0,1398000.0,2258.0,0,2021-08-27,1550000.0,2153.0,0.0,0,single_family,1978.0
696,2.0,0,0.0,2.0,0.0,3.0,San Francisco,1.0,1299000.0,2735.0,0,2021-08-27,1560000.0,1662.0,2.0,0,single_family,1938.0
697,3.0,0,0.0,3.0,0.0,7.0,San Francisco,0.0,859000.0,2495.0,0,2021-08-27,1050000.0,2353.0,0.0,0,single_family,1900.0
698,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1268000.0,42968.0,0,2021-08-27,1270000.0,1092.0,9.0,condo,condos,2007.0
699,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1595000.0,1746.0,0,2021-08-27,1925000.0,1650.0,0.0,0,single_family,1990.0
700,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1795000.0,1751.0,0,2021-08-27,2078000.0,1510.0,0.0,0,single_family,1952.0
701,0.0,0,0.0,0.0,0.0,4.0,San Francisco,2.0,1595000.0,2596.0,0,2021-08-27,1510000.0,2168.0,0.0,0,multi_family,1900.0
702,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,998000.0,31999.0,0,2021-08-27,1050000.0,894.0,0.0,condo,condos,2016.0
703,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,308053.0,43556.0,0,2021-08-27,306835.0,662.0,9.0,condo,condos,2008.0
704,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,998000.0,1261.0,0,2021-08-26,1055000.0,1191.0,0.0,0,single_family,1900.0
705,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,775000.0,2275.0,0,2021-08-26,915000.0,854.0,0.0,condo,condos,1910.0
706,1.0,0,0.0,1.0,0.0,0.0,San Francisco,0.0,499000.0,18439.0,0,2021-08-26,490000.0,480.0,9.0,condo,condos,1930.0
707,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1495000.0,2495.0,0,2021-08-26,1475000.0,1000.0,2.0,0,single_family,1941.0
708,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1650000.0,3069.0,0,2021-08-26,1840000.0,1352.0,0.0,condo,condos,1937.0
709,3.0,0,0.0,3.0,0.0,4.0,San Francisco,0.0,1795000.0,3267.0,0,2021-08-26,1850000.0,2019.0,0.0,0,single_family,1958.0
710,3.0,0,0.0,3.0,0.0,4.0,San Francisco,0.0,1475000.0,2813.0,0,2021-08-26,1500000.0,1969.0,0.0,0,single_family,1900.0
711,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,879000.0,9498.0,0,2021-08-26,850000.0,729.0,0.0,condo,condos,2000.0
712,3.0,0,0.0,3.0,0.0,3.0,San Francisco,0.0,2495000.0,2848.0,0,2021-08-26,2525000.0,2166.0,0.0,condo,condos,0.0
713,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,998000.0,2996.0,0,2021-08-26,1225000.0,1326.0,0.0,0,single_family,1930.0
714,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,995000.0,3500.0,0,2021-08-26,995000.0,0.0,0.0,0,single_family,1960.0
715,5.0,0,0.0,5.0,0.0,5.0,San Francisco,2.0,3280000.0,2996.0,0,2021-08-26,3100000.0,4201.0,0.0,0,multi_family,1907.0
716,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1175000.0,5153.0,0,2021-08-26,1258000.0,1180.0,0.0,condo,condos,1900.0
717,2.0,0,0.0,1.0,1.0,2.0,San Francisco,0.0,1695000.0,3125.0,0,2021-08-26,2500000.0,0.0,0.0,0,single_family,1905.0
718,3.0,0,0.0,2.0,1.0,3.0,San Francisco,0.0,2200000.0,3332.0,0,2021-08-26,2300000.0,1894.0,0.0,0,single_family,1920.0
719,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1199000.0,501.0,0,2021-08-26,1400000.0,1605.0,0.0,townhouse,townhomes,1973.0
720,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,849000.0,26284.0,0,2021-08-26,875000.0,662.0,0.0,condo,condos,1983.0
721,2.0,0,0.0,2.0,0.0,3.0,San Francisco,2.0,1850000.0,2348.0,0,2021-08-26,2000000.0,1375.0,1.0,0,single_family,1936.0
722,0.0,0,0.0,0.0,0.0,3.0,San Francisco,0.0,1299000.0,3001.0,0,2021-08-26,1350000.0,1540.0,2.0,0,multi_family,1905.0
723,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,1895000.0,3424.0,0,2021-08-26,1850000.0,1545.0,0.0,condo,condos,1929.0
724,3.0,0,0.0,3.0,0.0,4.0,San Francisco,0.0,1495000.0,2665.0,0,2021-08-26,1800000.0,2200.0,0.0,0,single_family,1926.0
725,2.0,0,0.0,1.0,1.0,2.0,San Francisco,0.0,1695000.0,2188.0,0,2021-08-26,1880000.0,1315.0,0.0,condo,condos,1926.0
726,1.0,0,0.0,1.0,0.0,3.0,San Francisco,0.0,950000.0,3123.0,0,2021-08-26,1143000.0,0.0,0.0,0,single_family,1939.0
727,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,659000.0,2848.0,0,2021-08-25,720000.0,0.0,0.0,condo,condos,1974.0
728,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1195000.0,3136.0,0,2021-08-25,1656750.0,1411.0,0.0,0,single_family,1954.0
729,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,873000.0,38572.0,0,2021-08-25,867000.0,709.0,9.0,condo,condos,2004.0
730,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1600000.0,3327.0,0,2021-08-25,1825000.0,1850.0,0.0,0,single_family,1928.0
731,0.0,0,0.0,0.0,0.0,4.0,San Francisco,0.0,1900000.0,3402.0,0,2021-08-25,2800700.0,3120.0,0.0,0,multi_family,1925.0
732,1.0,0,0.0,1.0,0.0,1.0,San Francisco,1.0,898000.0,0.0,0,2021-08-25,895000.0,660.0,3.0,condo,condos,1927.0
733,2.0,0,0.0,1.0,1.0,3.0,San Francisco,2.0,1088888.0,2500.0,0,2021-08-25,1318000.0,1520.0,3.0,0,single_family,1923.0
734,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1299000.0,2199.0,0,2021-08-25,1315000.0,1378.0,0.0,0,single_family,1941.0
735,3.0,0,0.0,3.0,0.0,4.0,San Francisco,0.0,1190000.0,2495.0,0,2021-08-25,1080000.0,2250.0,0.0,0,single_family,1928.0
736,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,995000.0,0.0,0,2021-08-25,1230000.0,1321.0,0.0,0,single_family,1992.0
737,2.0,0,0.0,1.0,1.0,3.0,San Francisco,0.0,1495000.0,3598.0,0,2021-08-25,1855000.0,1747.0,0.0,0,single_family,1922.0
738,0.0,0,0.0,0.0,0.0,6.0,San Francisco,2.0,2800000.0,2627.0,0,2021-08-25,3115000.0,3250.0,2.0,0,multi_family,1911.0
739,2.0,0,0.0,2.0,0.0,4.0,San Francisco,0.0,1849000.0,3131.0,0,2021-08-25,2300000.0,1940.0,0.0,0,single_family,1924.0
740,4.0,0,0.0,3.0,1.0,5.0,San Francisco,0.0,4750000.0,4996.0,0,2021-08-25,4750000.0,0.0,0.0,0,single_family,0.0
741,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,699000.0,213231.0,0,2021-08-25,743800.0,703.0,9.0,condo,condos,2004.0
742,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1295000.0,5236.0,0,2021-08-25,1400000.0,1000.0,9.0,condo,condos,1963.0
743,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,1198000.0,56023.0,0,2021-08-25,1157000.0,819.0,9.0,condo,condos,2008.0
744,4.0,0,0.0,3.0,1.0,3.0,San Francisco,0.0,2995000.0,3023.0,0,2021-08-25,2925000.0,2776.0,0.0,0,single_family,1900.0
745,8.0,0,0.0,5.0,3.0,5.0,San Francisco,0.0,2988000.0,3358.0,0,2021-08-25,3225888.0,3957.0,0.0,0,single_family,1928.0
746,2.0,0,0.0,2.0,0.0,1.0,San Francisco,0.0,798888.0,0.0,0,2021-08-25,840000.0,955.0,0.0,condo,condos,1999.0
747,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1750000.0,82159.0,0,2021-08-25,1700000.0,0.0,9.0,condo,condos,2000.0
748,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1999000.0,2848.0,0,2021-08-25,2056018.0,1900.0,0.0,0,single_family,1907.0
749,3.0,0,0.0,3.0,0.0,4.0,San Francisco,0.0,1995000.0,1688.0,0,2021-08-25,2100000.0,2204.0,3.0,0,single_family,1885.0
750,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,1100000.0,3037.0,0,2021-08-25,930000.0,936.0,0.0,condo,condos,1912.0
751,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,329571.0,38572.0,0,2021-08-25,329571.0,706.0,9.0,condo,condos,2004.0
752,6.0,0,0.0,4.0,2.0,6.0,San Francisco,0.0,3295000.0,2375.0,0,2021-08-25,3600000.0,4425.0,0.0,0,single_family,1911.0
753,2.0,0,0.0,2.0,0.0,3.0,San Francisco,2.0,999000.0,2495.0,0,2021-08-25,1251000.0,2340.0,0.0,0,multi_family,1900.0
754,4.0,0,0.0,3.0,1.0,3.0,San Francisco,0.0,2400000.0,1025.0,0,2021-08-25,2760000.0,1700.0,3.0,0,single_family,1880.0
755,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,1288000.0,3637.0,0,2021-08-24,1308000.0,1230.0,2.0,0,single_family,1950.0
756,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,599900.0,325628.0,0,2021-08-24,640000.0,745.0,1.0,condo,condos,0.0
757,3.0,0,0.0,2.0,1.0,3.0,San Francisco,0.0,2850000.0,5854.0,0,2021-08-24,3250000.0,2575.0,0.0,0,single_family,1925.0
758,3.0,0,0.0,3.0,0.0,2.0,San Francisco,0.0,1599000.0,3000.0,0,2021-08-24,1850000.0,1923.0,0.0,0,single_family,1908.0
759,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,1195000.0,2495.0,0,2021-08-24,1350000.0,924.0,1.0,condo,condos,1922.0
760,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,1049000.0,84868.0,0,2021-08-24,1030000.0,827.0,9.0,condo,condos,2016.0
761,0.0,0,0.0,0.0,0.0,6.0,San Francisco,2.0,3395000.0,3480.0,0,2021-08-24,3250000.0,3734.0,0.0,0,multi_family,0.0
762,4.0,0,0.0,4.0,0.0,5.0,San Francisco,0.0,1168000.0,2500.0,0,2021-08-24,1580000.0,2015.0,0.0,0,single_family,1927.0
763,3.0,0,0.0,2.0,1.0,2.0,San Francisco,0.0,2350000.0,4791.0,0,2021-08-24,2900000.0,1930.0,2.0,0,single_family,1927.0
764,3.0,0,0.0,2.0,1.0,3.0,San Francisco,0.0,2600000.0,2408.0,0,2021-08-24,3250000.0,1948.0,3.0,0,single_family,1917.0
765,3.0,0,0.0,3.0,0.0,4.0,San Francisco,0.0,1798000.0,2495.0,0,2021-08-24,2100000.0,2267.0,0.0,0,single_family,1963.0
766,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,416018.0,12510.0,0,2021-08-24,416018.0,708.0,0.0,condo,condos,2016.0
767,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1595000.0,82964.0,0,2021-08-24,1600000.0,1220.0,9.0,condo,condos,2000.0
768,3.0,0,0.0,2.0,1.0,4.0,San Francisco,0.0,1499000.0,2866.0,0,2021-08-24,1600000.0,2642.0,4.0,0,single_family,1987.0
769,2.0,0,0.0,2.0,0.0,3.0,San Francisco,2.0,1480000.0,2495.0,0,2021-08-24,1400000.0,2350.0,2.0,0,single_family,1941.0
770,3.0,0,0.0,2.0,1.0,3.0,San Francisco,0.0,1995000.0,3998.0,0,2021-08-24,2600000.0,2690.0,3.0,0,single_family,1936.0
771,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,1098000.0,49772.0,0,2021-08-24,1075000.0,758.0,0.0,condo,condos,2017.0
772,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,959000.0,0.0,0,2021-08-24,1150000.0,1067.0,0.0,condo,condos,1905.0
773,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,1795000.0,3123.0,0,2021-08-23,1845000.0,1360.0,0.0,0,single_family,1947.0
774,0.0,0,0.0,0.0,0.0,5.0,San Francisco,0.0,5995000.0,3123.0,0,2021-08-23,5780000.0,5012.0,4.0,0,multi_family,1900.0
775,2.0,0,0.0,2.0,0.0,5.0,San Francisco,0.0,1295000.0,2495.0,0,2021-08-23,1550000.0,2182.0,0.0,0,single_family,1909.0
776,2.0,0,0.0,2.0,0.0,3.0,San Francisco,0.0,2995000.0,6059.0,0,2021-08-23,4600000.0,1920.0,0.0,0,single_family,1973.0
777,1.0,0,0.0,1.0,0.0,2.0,San Francisco,0.0,899000.0,3000.0,0,2021-08-23,1360000.0,905.0,0.0,0,single_family,1951.0
778,2.0,0,0.0,1.0,1.0,2.0,San Francisco,0.0,1250000.0,18400.0,0,2021-08-23,1350000.0,1053.0,0.0,condo,condos,1921.0
779,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,859000.0,1888.0,0,2021-08-23,1020000.0,955.0,2.0,0,single_family,1925.0
780,3.0,0,0.0,3.0,0.0,4.0,San Francisco,0.0,1399000.0,2375.0,0,2021-08-23,1725000.0,2275.0,2.0,0,single_family,2001.0
781,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,799000.0,3697.0,0,2021-08-23,730000.0,0.0,1.0,condo,condos,1912.0
782,0.0,0,0.0,0.0,0.0,0.0,San Francisco,0.0,499000.0,2797.0,0,2021-08-23,1000000.0,0.0,0.0,0,land,0.0
783,3.0,0,0.0,1.0,2.0,2.0,San Francisco,0.0,1850000.0,1875.0,0,2021-08-23,1950000.0,1300.0,0.0,0,single_family,1906.0
784,0.0,0,0.0,0.0,0.0,4.0,San Francisco,0.0,2495000.0,3424.0,0,2021-08-23,3255000.0,3544.0,3.0,0,multi_family,1925.0
785,1.0,0,0.0,1.0,0.0,1.0,San Francisco,0.0,849000.0,3249.0,0,2021-08-23,920000.0,780.0,0.0,condo,condos,1906.0
786,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,1249000.0,90871.0,0,2021-08-23,1301500.0,1030.0,0.0,condo,condos,1986.0
787,2.0,0,0.0,2.0,0.0,2.0,San Francisco,0.0,995000.0,25060.0,0,2021-08-23,1020000.0,1187.0,9.0,condo,condos,1993.0
788,4.0,0,0.0,3.0,1.0,3.0,San Francisco,0.0,3149000.0,4125.0,0,2021-08-23,3225000.0,2503.0,0.0,condo,condos,0.0
789,4.0,0,0.0,3.0,1.0,3.0,San Francisco,0.0,3695000.0,1372.0,0,2021-08-23,3550000.0,0.0,0.0,0,single_family,1992.0
